CallerType,CallerMethod,CueValue,CueName,VoiceMethodCalled,ILOffset
Monitor.LoginBonus.LoginBonusMonitor,SetCharacterFadeIn_Update,7,VO_000008,Animator.Play,97
Monitor.LoginBonus.LoginBonusMonitor,SetCharacterFadeIn_Update,0,VO_000001,Animator.Play,97
Monitor.LoginBonus.LoginBonusMonitor,SetCharacterFadeOut_Update,0,VO_000001,Animator.Play,34
Monitor.LoginBonus.LoginBonusMonitor,OverInfoFadeIn_Update,7,VO_000008,Animator.Play,61
Monitor.LoginBonus.LoginBonusMonitor,OverInfoFadeIn_Update,0,VO_000001,Animator.Play,61
Monitor.LoginBonus.LoginBonusMonitor,OverInfoWait2_Update,0,VO_000001,Animator.Play,37
Monitor.LoginBonus.LoginBonusMonitor,ViewUpdate,0,VO_000001,Animator.Play,691
Monitor.LoginBonus.LoginBonusMonitor,ViewUpdate,240,VO_000241,SoundManager.PlaySE,740
Monitor.LoginBonus.LoginBonusMonitor,ViewUpdate,0,VO_000001,Animator.Play,898
Monitor.Information.InformationMonitor,ViewUpdate,1,VO_000002,Animator.Play,73
Monitor.Information.InformationMonitor,ViewUpdate,7,VO_000008,Animator.Play,73
Monitor.Information.InformationMonitor,ViewUpdate,93,VO_000265,SoundManager.PlaySE,135
Monitor.Information.InformationMonitor,ViewUpdate,1,VO_000002,SoundManager.PlayVoice,182
Monitor.Information.InformationMonitor,ViewUpdate,2,VO_000003,SoundManager.PlayVoice,182
Monitor.Information.InformationMonitor,ViewUpdate,8,VO_000009,SoundManager.PlayVoice,182
Monitor.Information.InformationMonitor,ViewUpdate,58,VO_000059,SoundManager.PlayVoice,182
Monitor.Information.InformationMonitor,ViewUpdate,59,VO_000060,SoundManager.PlayVoice,197
Monitor.Information.InformationMonitor,ViewUpdate,60,VO_000061,SoundManager.PlayVoice,212
Monitor.Information.InformationMonitor,ViewUpdate,2,VO_000003,Animator.Play,248
Monitor.Information.InformationMonitor,ViewUpdate,3,VO_000004,Animator.Play,339
Monitor.GhostResult.GhostResultMonitor,ViewUpdate,8,VO_000009,PlayableDirector.get_time,50
Monitor.GhostResult.GhostResultMonitor,ViewUpdate,0,VO_000001,PlayableDirector.get_time,50
Monitor.GhostResult.GhostResultMonitor,ViewUpdate,1,VO_000002,PlayableDirector.get_time,50
Monitor.GhostResult.GhostResultMonitor,SetData,0,VO_000001,PlayableDirector.get_playableAsset,1000
Monitor.GhostResult.GhostResultMonitor,SetData,2,VO_000003,PlayableDirector.get_playableAsset,1208
Monitor.GhostResult.GhostResultMonitor,PlayUnlockInfo,52,VO_000053,SoundManager.PlaySE,76
Monitor.GhostResult.GhostResultMonitor,Skip,8,VO_000009,PlayableDirector.Evaluate,265
Monitor.GhostResult.GhostResultMonitor,Skip,8,VO_000009,PlayableDirector.Evaluate,265
Monitor.GhostResult.GhostResultMonitor,Skip,8,VO_000009,PlayableDirector.Evaluate,315
Monitor.GhostResult.GhostResultMonitor,Skip,0,VO_000001,PlayableDirector.Evaluate,315
Monitor.GhostResult.GhostResultMonitor,Skip,8,VO_000009,PlayableDirector.Evaluate,315
Monitor.GhostResult.GhostResultMonitor,Skip,0,VO_000001,PlayableDirector.Evaluate,315
Monitor.GhostResult.GhostResultMonitor,ResetTimeline,0,VO_000001,PlayableDirector.set_time,22
Monitor.GetPresent.GetPresentMonitor,PlayGetMusic,93,VO_000265,SoundManager.PlaySE,93
Monitor.GetMusic.GetMusicMonitor,ViewUpdate,1,VO_000002,SoundManager.PlaySE,71
Monitor.GetMusic.GetMusicMonitor,ViewUpdate,93,VO_000265,SoundManager.PlaySE,71
Monitor.Game.GameAchiveNum,Execute,7,VO_000008,Animator.Play,2606
Monitor.Game.GameAchiveNum,Execute,7,VO_000008,Animator.Play,2719
Monitor.Game.GameAchiveNum,Execute,0,VO_000001,Animator.Play,2976
Monitor.Game.GameAchiveNum,Execute,0,VO_000001,KaleidxScopeShutterController.PlayAnimation,3120
Monitor.Game.GameAchiveNum,Execute,1,VO_000002,KaleidxScopeShutterController.PlayAnimation,3151
Monitor.Game.GameAchiveNum,Execute,0,VO_000001,Animator.Play,3406
Monitor.Game.GameCtrl,UpdateCtrl,0,VO_000001,NotesManager.IsPlaying,955
Monitor.Game.GameCtrl,UpdateNotes,0,VO_000001,TouchNoteB.SetChainPlayResult,916
Monitor.Game.GameCtrl,UpdateNotes,2,VO_000003,TouchNoteB.SetChainPlayResult,916
Monitor.Game.GameCtrl,UpdateNotes,3,VO_000004,TouchNoteB.SetChainPlayResult,916
Monitor.Game.GamePhotoInfoCtrl,Play,7,VO_000008,Animator.Play,23
Monitor.Game.GameResultEffectCtrl,Play,1,VO_000002,SoundManager.PlaySE,1164
Monitor.Game.GameResultEffectCtrl,Play,1,VO_000002,SoundManager.PlaySE,1164
Monitor.Game.GameResultEffectCtrl,Play,0,VO_000001,SoundManager.PlaySE,1164
Monitor.FriendSeasonRanking.FriendSeasonRankingMonitor,PlayRankingSE,1,VO_000002,SoundManager.PlaySE,20
Monitor.FriendSeasonRanking.FriendSeasonRankingMonitor,PlayRankingSE,10,VO_000011,SoundManager.PlaySE,48
Monitor.FriendSeasonRanking.FriendSeasonRankingMonitor,RewardFadeIn,52,VO_000053,SoundManager.PlaySE,102
Monitor.FriendSeasonRanking.FriendSeasonRankingMonitor+<Progress_FadeInCoroutine>d__44,MoveNext,7,VO_000008,Animator.Play,72
Monitor.FriendSeasonRanking.FriendSeasonRankingMonitor+<Result_FadeInCoroutine>d__46,MoveNext,7,VO_000008,Animator.Play,53
Monitor.FriendSeasonRanking.FriendSeasonRankingMonitor+<PointCountUpCoroutine>d__49,MoveNext,0,VO_000001,SoundManager.PlayLoopSE,59
Monitor.Entry.Util.EntryButtonUI,SetActiveButton,7,VO_000008,Animator.Play,28
Monitor.Entry.Parts.EntryScreen,Open,7,VO_000008,Animator.Play,23
Monitor.Entry.Parts.EntryScreen,Open,7,VO_000008,PlayendComponent.StartWatching,62
Monitor.Entry.Parts.InfoWindow,ShowImmediate,7,VO_000008,Animator.Play,29
Monitor.Entry.Parts.InfoWindow,ShowImmediateHide,7,VO_000008,Animator.Play,29
Monitor.Entry.Parts.Machine,Show,7,VO_000008,Animator.Play,18
Monitor.Entry.Parts.Promotion,Open,7,VO_000008,Animator.Play,23
Monitor.Entry.Parts.Promotion,Close,0,VO_000001,PlayendComponent.StartWatching,46
Monitor.Entry.Parts.Satellite,Open,7,VO_000008,Animator.Play,11
Monitor.Entry.Parts.Satellite,Open,7,VO_000008,Animator.Play,70
Monitor.Entry.Parts.Wipe,Show,172,VO_000173,MapBehaviour.PlayVoice,15
Monitor.Entry.Parts.Wipe,Show,7,VO_000008,Animator.Play,32
Monitor.Entry.Parts.Wipe,Show,7,VO_000008,PlayendComponent.StartWatching,60
Monitor.Entry.Parts.Screens.ConfirmEntryAime+<>c,<Open>b__7_5,7,VO_000008,Animator.Play,6
Monitor.Entry.Parts.Screens.ConfirmExistingAimeContinue,InitAnimation,7,VO_000008,Animator.Play,23
Monitor.Entry.Parts.Screens.ConfirmExistingAimeContinue,InitAnimation,7,VO_000008,PlayendComponent.StartWatching,62
Monitor.Entry.Parts.Screens.ConfirmExistingAimeContinue+<>c,<Open>b__0_6,7,VO_000008,Animator.Play,6
Monitor.Entry.Parts.Screens.ConfirmGuest,Open,8,VO_000009,MapBehaviour.PlayVoice,29
Monitor.Entry.Parts.Screens.DoneEntry,Open,6,VO_000007,MapBehaviour.PlayVoice,99
Monitor.Entry.Parts.Screens.DoneEntry,IsWeekdayBonus,1,VO_000002,TimeManager.get_PlayBaseTime,42
Monitor.Entry.Parts.Screens.DoneEntry,IsWeekdayBonus,0,VO_000001,TimeManager.get_PlayBaseTime,42
Monitor.CourseSelect.CourseSelectMonitor,SetCourseStart,3,VO_000004,SelectorBackgroundController.Play,67
Monitor.CourseSelect.CourseSelectMonitor+<FirstFadeInCoroutine>d__38,MoveNext,0,VO_000001,SelectorBackgroundController.Play,169
Monitor.CourseSelect.CourseSelectMonitor+<ModeDecideCoroutine>d__40,MoveNext,5,VO_000006,SelectorBackgroundController.Play,71
Monitor.CourseSelect.CourseSelectMonitor+<CourseBackCoroutine>d__44,MoveNext,5,VO_000006,SelectorBackgroundController.Play,71
Monitor.CourseResult.CourseResultMonitor+<FirstFadeInCoroutine>d__45,MoveNext,7,VO_000008,Animator.Play,93
Monitor.CourseResult.CourseResultMonitor+<FirstFadeInCoroutine>d__45,MoveNext,8,VO_000009,Animator.Play,189
Monitor.Common.OperationInformationController,ViewUpdate,18,VO_000019,OperationInformationController.IsPlaying,11
Monitor.Common.OperationInformationController,ChangeInformation,7,VO_000008,Animator.Play,231
Monitor.Common.OperationInformationController,ChangeInformation,7,VO_000008,OperationInformationLayerObject.Play,253
Monitor.Common.OperationInformationController+<BlinkCoroutine>d__13,MoveNext,7,VO_000008,OperationInformationLayerObject.Play,93
Monitor.Common.OperationInformationController+<BlinkCoroutine>d__13,MoveNext,7,VO_000008,OperationInformationLayerObject.Play,141
Monitor.CodeRead.CodeReadMonitor,Initialize,6,VO_000007,SelectorBackgroundController.Play,32
Monitor.CodeRead.CodeReadMonitor,FirstCardReadPlayOut,2,VO_000003,CodeReadControllerBase.Play,28
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayIn,0,VO_000001,CodeReadControllerBase.Play,106
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayIn,0,VO_000001,CodeReadControllerBase.Play,135
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayIn,0,VO_000001,CodeReadControllerBase.Play,164
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayIn,0,VO_000001,CodeReadControllerBase.Play,176
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayIn,0,VO_000001,CodeReadControllerBase.Play,205
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayIn,0,VO_000001,CodeReadControllerBase.Play,234
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayIn,0,VO_000001,CodeReadControllerBase.Play,263
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayIn,0,VO_000001,SelectorBackgroundController.Play,330
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayOut,3,VO_000004,SelectorBackgroundController.Play,36
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayOut,2,VO_000003,CodeReadControllerBase.Play,116
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayOut,2,VO_000003,CodeReadControllerBase.Play,128
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayOut,2,VO_000003,CodeReadControllerBase.Play,140
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayOut,2,VO_000003,CodeReadControllerBase.Play,219
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayOut,2,VO_000003,CodeReadControllerBase.Play,231
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayOut,2,VO_000003,CodeReadControllerBase.Play,243
Monitor.CodeRead.CodeReadMonitor,CardSelectPlayOut,2,VO_000003,CodeReadControllerBase.Play,255
Monitor.CodeRead.CodeReadMonitor+<FirstCardReadCoroutine>d__47,MoveNext,1,VO_000002,CodeReadControllerBase.Play,97
Monitor.CodeRead.CodeReadMonitor+<CardSelectOutCoroutine>d__57,MoveNext,6,VO_000007,SelectorBackgroundController.Play,69
Monitor.CodeRead.Controller.CenterBaseEffectController,Play,2,VO_000003,Animator.Play,34
Monitor.CodeRead.Controller.CenterBaseEffectController,Play,0,VO_000001,Animator.Play,34
Monitor.CodeRead.Controller.CodeInfoController,PlayChoiceIn,0,VO_000001,Animator.Play,31
Monitor.CodeRead.Controller.PartnerStatusController,PlayTypeIn,2,VO_000003,Animator.Play,43
Monitor.CodeRead.Controller.ReadImageLargeController+<PlayIntroductionCoroutine>d__12,MoveNext,7,VO_000008,Animator.Play,143
Monitor.CharacterSelect.CharacterSelectCenterItemObject,SetData,0,VO_000001,Animator.Play,279
Monitor.CharacterSelect.CharacterSelectCenterItemObject,<SetData>b__18_0,0,VO_000001,Animator.Play,27
PartyLink.Party+MemberPlayInfo,IsMe,0,VO_000001,MemberPlayInfo.IsMe,2
PartyLink.Party+MemberPlayInfo,Info,21,VO_000022,MemberPlayInfo.IsError,47
PartyLink.Party+MemberPlayInfo,Info,0,VO_000001,MemberPlayInfo.IsError,47
PartyLink.Party+MemberPlayInfo,Info,1,VO_000002,MemberPlayInfo.IsError,47
PartyLink.Party+MemberPlayInfo,Info,2,VO_000003,MemberPlayInfo.IsError,47
PartyLink.Party+MemberPlayInfo,Info,3,VO_000004,MemberPlayInfo.IsError,47
PartyLink.Party+MemberPlayInfo,Info,18,VO_000019,MemberPlayInfo.GetIpAddress,237
PartyLink.Party+MemberPlayInfo,Info,19,VO_000020,MemberPlayInfo.GetIpAddress,237
PartyLink.Party+PartyPlayInfo,CopyFrom,0,VO_000001,MemberPlayInfo.CopyFrom,31
PartyLink.Party+PartyPlayInfo,Serialize,0,VO_000001,MemberPlayInfo.Serialize,16
PartyLink.Party+PartyPlayInfo,Deserialize,0,VO_000001,MemberPlayInfo.Deserialize,16
PartyLink.Party+PartyPlayInfo,Clear,0,VO_000001,MemberPlayInfo.Clear,14
PartyLink.Party+PartyPlayInfo,CountExistMembers,0,VO_000001,MemberPlayInfo.IsExist,26
PartyLink.Party+PartyPlayInfo,CountExistMembers,0,VO_000001,MemberPlayInfo.IsExist,26
PartyLink.Party+Host,sendPartyPlayInfo,0,VO_000001,Host.notifyPartyPlayInfo,285
PartyLink.Party+Host,sendPartyPlayInfo,1,VO_000002,Host.notifyPartyPlayInfo,285
PartyLink.Packet,serialize,0,VO_000001,ClientPlayInfo.Serialize,86
PartyLink.Packet,serialize,0,VO_000001,PartyPlayInfo.Serialize,140
IO.Jvs,CreateSwitches,0,VO_000001,JvsButtonIDEnum.GetJvsPlayer,14
Manager.CameraManager+<CameraInitialize>d__45,MoveNext,1,VO_000002,WebCamTexture.get_isPlaying,414
Manager.CameraManager+<CameraInitialize>d__45,MoveNext,1,VO_000002,WebCamTexture.get_isPlaying,776
Manager.BackupBookkeep,endPlayTime,1,VO_000002,BackupBookkeepRecord.addNewCardFreePlayNum,130
Manager.BackupBookkeep,endPlayTime,1,VO_000002,BackupBookkeepRecord.addNewCardFreePlayNum,130
Manager.BackupBookkeep,endPlayTime,1,VO_000002,BackupBookkeepRecord.addPlay2PNum,233
Manager.BackupBookkeep,endPlayTime,2,VO_000003,BackupBookkeepRecord.addPlay2PNum,233
Manager.BackupBookkeep,endPlayTime,0,VO_000001,BackupBookkeepRecord.addPlay2PNum,233
Manager.BackupBookkeep,endPlayTime,1,VO_000002,BackupBookkeepRecord.addPlay2PNum,233
Manager.BackupBookkeep,endPlayTime,1,VO_000002,BackupBookkeepRecord.addPlay2PNum,233
Manager.BackupBookkeep,endPlayTime,1,VO_000002,BackupBookkeepRecord.addPlay1PNum,363
Manager.BackupBookkeep,endPlayTime,1,VO_000002,BackupBookkeepRecord.addPlayTrack3Num,432
Manager.BackupBookkeep,endPlayTime,2,VO_000003,BackupBookkeepRecord.addPlayTimeTrack4,446
Manager.BackupBookkeep,endPlayTime,1,VO_000002,BackupBookkeepRecord.addPlayTrack4Num,458
Manager.DailyLog,get_averagePlayTime,0,VO_000001,DailyLog.get_totalPlayNum,4
Manager.Credit,PayItemCost,1,VO_000002,Credit.get_Players,29
Manager.Credit,OnCoinInHook,1,VO_000002,SoundManager.PlaySystemSE,39
Manager.Credit,OnCoinInHook,2,VO_000003,SoundManager.PlaySystemSE,39
Manager.Credit,OnCoinInHook,0,VO_000001,SoundManager.PlaySystemSE,39
Manager.Credit,OnCoinInHook,143,VO_000144,SoundManager.PlaySystemSE,39
Manager.Credit,OnCoinInHook,146,VO_000147,SoundManager.PlaySystemSE,51
Manager.EMoney,onSound,8,VO_000009,SoundManager.PlaySystemSE,814
Manager.EMoney,onSound,0,VO_000001,SoundManager.PlaySystemSE,814
Manager.AmManager,Execute_WaitAmDaemonReady,0,VO_000001,Sequence.IsPlaying,13
Manager.DLMusicScoreManager,ExistsMusicScore,0,VO_000001,MusicData.get_utagePlayStyle,93
Manager.DLMusicScoreManager,ExistsMusicScore,0,VO_000001,MusicData.get_utagePlayStyle,93
Manager.GameManager,CalcSpecialNum,1,VO_000002,GameManager.IsAutoPlay,31
Manager.GameManager,Clear,0,VO_000001,GameManager.set_IsTrialPlay,135
Manager.GameManager,Clear,0,VO_000001,GameManager.set_TrialPlayIndex,141
Manager.GameManager,Clear,0,VO_000001,GameManager.set_IsPlayedTrial,147
Manager.GameManager,Clear,0,VO_000001,PlayResultParam.Clear,216
Manager.GameManager,Clear,0,VO_000001,PlayResultParam.Clear,216
Manager.GameManager,Clear,1,VO_000002,GameManager.set_PlayedLongMusicNum,278
Manager.GameManager,Clear,0,VO_000001,GameManager.set_PlayedLongMusicNum,278
Manager.GameManager,Clear,0,VO_000001,GameManager.set_TutorialPlayed,338
Manager.GameManager,CanUnlockUtageTotalJudgement,0,VO_000001,GameManager.CanSinglePlayerOpenUtage,2
Manager.GameManager,CanUnlockUtageTotalJudgement,1,VO_000002,GameManager.CanSinglePlayerOpenUtage,10
Manager.GamePlayManager,GetPlayerNum,0,VO_000001,GamePlayManager.GetGameScore,9
Manager.GamePlayManager,GetPlayerNum,0,VO_000001,GamePlayManager.GetGameScore,9
Manager.GamePlayManager,GetPlayerNum,1,VO_000002,GamePlayManager.GetGameScore,9
Manager.GamePlayManager,GetPlayerIgnoreNpcNumWithoutTrial,0,VO_000001,GamePlayManager.GetGameScore,9
Manager.GamePlayManager,GetPlayerIgnoreNpcNumWithoutTrial,0,VO_000001,GamePlayManager.GetGameScore,9
Manager.GamePlayManager,GetPlayerIgnoreNpcNumWithoutSpecialPlay,0,VO_000001,GamePlayManager.GetGameScore,9
Manager.GamePlayManager,GetPlayerIgnoreNpcNumWithoutSpecialPlay,0,VO_000001,GamePlayManager.GetGameScore,9
Manager.GamePlayManager,PlayLastUpdate,0,VO_000001,GamePlayManager.GetGameScore,66
Manager.GamePlayManager,PlayLastUpdate,1,VO_000002,GamePlayManager.GetGameScore,66
Manager.GamePlayManager,PlayLastUpdate,1,VO_000002,GamePlayManager.GetGameScore,797
Manager.GamePlayManager,PlayLastUpdate,1,VO_000002,GamePlayManager.GetGameScore,797
Manager.GamePlayManager,PlayLastUpdate,4,VO_000005,GamePlayManager.GetGameScore,797
Manager.GamePlayManager,PlayLastUpdate,1,VO_000002,GamePlayManager.GetGameScore,826
Manager.GamePlayManager,PlayLastUpdate,4,VO_000005,GamePlayManager.GetGameScore,826
Manager.GamePlayManager,PlayLastUpdate,2,VO_000003,GamePlayManager.GetGameScore,826
Manager.GamePlayManager,PlayLastUpdate,1,VO_000002,GamePlayManager.GetGameScore,1117
Manager.GamePlayManager,PlayLastUpdate,2,VO_000003,GamePlayManager.GetGameScore,1117
Manager.GamePlayManager,PlayLastUpdate,2,VO_000003,GamePlayManager.GetGameScore,1233
Manager.GamePlayManager,GetVsAchieve,0,VO_000001,GamePlayManager.GetGameScore,83
Manager.GamePlayManager,GetGhostAchieve,0,VO_000001,GamePlayManager.GetGameScore,58
Manager.GamePlayManager,SetSyncResult,1,VO_000002,GamePlayManager.GetGameScore,191
Manager.GamePlayManager,SetSyncResult,1,VO_000002,GamePlayManager.GetGameScore,191
Manager.GamePlayManager,SetSyncResult,4,VO_000005,GamePlayManager.GetGameScore,191
Manager.GamePlayManager,SetSyncResult,0,VO_000001,GamePlayManager.GetGameScore,191
Manager.GamePlayManager,SetSyncResult,0,VO_000001,GamePlayManager.GetGameScore,222
Manager.GamePlayManager,SetSyncResult,2,VO_000003,GamePlayManager.GetGameScore,447
Manager.GamePlayManager,SetSyncResult,2,VO_000003,GamePlayManager.GetGameScore,447
Manager.GamePlayManager,SetSyncResult,3,VO_000004,GamePlayManager.GetGameScore,447
Manager.GamePlayManager,SetSyncResult,2,VO_000003,GamePlayManager.GetGameScore,447
Manager.GamePlayManager,SetSyncResult,2,VO_000003,GamePlayManager.GetGameScore,447
Manager.GamePlayManager,SetSyncResult,1,VO_000002,GamePlayManager.GetGameScore,447
Manager.GamePlayManager,SetSyncResult,4,VO_000005,GamePlayManager.GetGameScore,447
Manager.GamePlayManager,SetSyncResult,2,VO_000003,GamePlayManager.GetGameScore,447
Manager.GamePlayManager,SetSyncResult,5,VO_000006,GamePlayManager.GetGameScore,447
Manager.GamePlayManager,CheckSyncResult,0,VO_000001,GamePlayManager.GetGameScore,114
Manager.GamePlayManager,GetVsGhostWin,2,VO_000003,GamePlayManager.GetGameScore,24
Manager.GamePlayManager,IsMapNpcWin,2,VO_000003,GamePlayManager.GetGameScore,24
Manager.GamePlayManager,IsMapNpcLose,2,VO_000003,GamePlayManager.GetGameScore,24
Manager.GamePlayManager,GetGhostAchivement,2,VO_000003,GamePlayManager.GetGameScore,3
Manager.GamePlayManager,GetGhostAchivement,2,VO_000003,GamePlayManager.GetGameScore,30
Manager.GamePlayManager,GetGhostScore,2,VO_000003,GamePlayManager.GetGameScore,3
Manager.GamePlayManager,GetGhostScore,2,VO_000003,GamePlayManager.GetGameScore,30
Manager.GamePlayManager,GetTrialScore,0,VO_000001,GamePlayManager.GetGameScore,11
Manager.GamePlayManager,GetTrialScore,1,VO_000002,GamePlayManager.GetGameScore,11
Manager.GamePlayManager,Initialize,1,VO_000002,GamePlayManager.GetGameScore,112
Manager.GamePlayManager,Initialize,2,VO_000003,GamePlayManager.GetGameScore,112
Manager.GamePlayManager,Initialize,0,VO_000001,GamePlayManager.GetGameScore,112
Manager.GamePlayManager,Initialize,0,VO_000001,GamePlayManager.GetGameScore,112
Manager.GamePlayManager,Initialize,1,VO_000002,GamePlayManager.GetGameScore,112
Manager.GamePlayManager,Initialize,1,VO_000002,GamePlayManager.CreateResult,355
Manager.GamePlayManager,Initialize,1,VO_000002,GamePlayManager.SetPartyHostFlag,449
Manager.GamePlayManager,Initialize,0,VO_000001,GamePlayManager.GetGameScore,483
Manager.GamePlayManager,Initialize,0,VO_000001,GamePlayManager.GetGameScore,483
Manager.GamePlayManager,Initialize,0,VO_000001,GamePlayManager.GetGameScore,483
Manager.GamePlayManager,Initialize,2,VO_000003,GamePlayManager.CreateResult,623
Manager.GamePlayManager,Initialize,0,VO_000001,GamePlayManager.CreateResult,623
Manager.GamePlayManager,Initialize,2,VO_000003,GamePlayManager.GetGameScore,641
Manager.GamePlayManager,Initialize,2,VO_000003,GamePlayManager.CreateResult,690
Manager.GamePlayManager,Initialize,0,VO_000001,GamePlayManager.CreateResult,690
Manager.GamePlayManager,Initialize,1,VO_000002,GamePlayManager.GetGameScore,714
Manager.GamePlayManager,Initialize,2,VO_000003,GamePlayManager.GetGameScore,714
Manager.GamePlayManager,Initialize,2,VO_000003,GamePlayManager.GetGameScore,736
Manager.GamePlayManager,Initialize,2,VO_000003,GamePlayManager.GetGameScore,769
Manager.GamePlayManager,Initialize,2,VO_000003,GamePlayManager.CreateResult,802
Manager.GamePlayManager,Initialize,0,VO_000001,GamePlayManager.CreateResult,802
Manager.GamePlayManager,Initialize,2,VO_000003,GamePlayManager.GetGameScore,833
Manager.GamePlayManager,Initialize,3,VO_000004,GamePlayManager.GetGameScore,833
Manager.GamePlayManager,Initialize,2,VO_000003,GamePlayManager.GetGameScore,833
Manager.GamePlayManager,Initialize,2,VO_000003,GamePlayManager.CreateResult,882
Manager.GamePlayManager,Initialize,0,VO_000001,GamePlayManager.CreateResult,882
Manager.GamePlayManager,InitializeAdvertise,0,VO_000001,GamePlayManager.CreateResult,7
Manager.GamePlayManager,InitializeAdvertise,0,VO_000001,GamePlayManager.CreateResult,7
Manager.GameScoreList,Initialize,2,VO_000003,GameScoreList.set_PlayerIndex,1487
Manager.GameScoreList,Initialize,2,VO_000003,GameScoreList.set_PlayerIndex,1487
Manager.GameScoreList,Initialize,2,VO_000003,GameScoreList.set_PlayerIndex,1497
Manager.GameScoreList,CalcUpdate,2,VO_000003,GameScoreList.get_PlayerIndex,2082
Manager.GameScoreList,CalcUpdateUtageSpecial,4,VO_000005,GameScoreList.get_PlayerIndex,1612
Manager.MovieController,SetMusicMovie,0,VO_000001,Player.SetFile,41
Manager.MovieController,SetMusicMovie,0,VO_000001,Player.SetAudioTrack,65
Manager.MovieController,SetMovieFile,0,VO_000001,Player.SetFile,41
Manager.MovieController,SetMovieFile,0,VO_000001,Player.SetAudioTrack,65
Manager.MovieController,SetSpecialMovieFile,0,VO_000001,Player.SetFile,41
Manager.MovieController,SetSpecialMovieFile,1,VO_000002,Player.SetAudioTrack,65
Manager.MovieController,SetCommercialMovieFile,0,VO_000001,Player.SetFile,44
Manager.MovieController,SetCommercialMovieFile,0,VO_000001,Player.SetAudioTrack,69
Manager.MovieController,SetSeekFrame,1,VO_000002,Player.Pause,136
Manager.SeManager,PlaySE,0,VO_000001,SeManager.PlaySE_Impl,21
Manager.SeManager,PlaySE,1,VO_000002,SeManager.PlaySE_Impl,29
Manager.SoundCtrl,Initialize,1,VO_000002,PlayerObj.Create,83
Manager.SoundCtrl,Initialize,3,VO_000004,PlayerObj.SetTarget,94
Manager.SoundCtrl,Initialize,2,VO_000003,PlayerObj.SetTarget,94
Manager.SoundCtrl,Initialize,4,VO_000005,PlayerObj.SetAisac,107
Manager.SoundCtrl,Initialize,5,VO_000006,PlayerObj.SetAisac,120
Manager.SoundCtrl,Initialize,2,VO_000003,PlayerObj.SetAisac,135
Manager.SoundCtrl,Initialize,0,VO_000001,PlayerObj.SetAisac,135
Manager.SoundCtrl,Initialize,3,VO_000004,PlayerObj.SetAisac,150
Manager.SoundCtrl,Initialize,1,VO_000002,PlayerObj.SetAisac,150
Manager.SoundCtrl,Initialize,4,VO_000005,PlayerObj.SetTarget,166
Manager.SoundCtrl,Initialize,0,VO_000001,PlayerObj.SetTarget,166
Manager.SoundCtrl,Initialize,4,VO_000005,PlayerObj.SetAisac,190
Manager.SoundCtrl,Initialize,5,VO_000006,PlayerObj.SetAisac,190
Manager.SoundCtrl,Initialize,2,VO_000003,PlayerObj.SetAisac,205
Manager.SoundCtrl,Initialize,0,VO_000001,PlayerObj.SetAisac,205
Manager.SoundCtrl,Initialize,3,VO_000004,PlayerObj.SetAisac,217
Manager.SoundCtrl,Initialize,5,VO_000006,PlayerObj.SetTarget,233
Manager.SoundCtrl,Initialize,1,VO_000002,PlayerObj.SetTarget,233
Manager.SoundCtrl,Initialize,4,VO_000005,PlayerObj.SetAisac,245
Manager.SoundCtrl,Initialize,5,VO_000006,PlayerObj.SetAisac,269
Manager.SoundCtrl,Initialize,2,VO_000003,PlayerObj.SetAisac,269
Manager.SoundCtrl,Initialize,3,VO_000004,PlayerObj.SetAisac,284
Manager.SoundCtrl,Initialize,1,VO_000002,PlayerObj.SetAisac,284
Manager.SoundCtrl,Initialize,6,VO_000007,PlayerObj.SetTarget,300
Manager.SoundCtrl,Initialize,2,VO_000003,PlayerObj.SetTarget,300
Manager.SoundCtrl,Initialize,4,VO_000005,PlayerObj.SetAisac,313
Manager.SoundCtrl,Initialize,5,VO_000006,PlayerObj.SetAisac,326
Manager.SoundCtrl,Initialize,2,VO_000003,PlayerObj.SetAisac,341
Manager.SoundCtrl,Initialize,0,VO_000001,PlayerObj.SetAisac,341
Manager.SoundCtrl,Initialize,3,VO_000004,PlayerObj.SetAisac,356
Manager.SoundCtrl,Initialize,1,VO_000002,PlayerObj.SetAisac,356
Manager.SoundCtrl,Initialize,41,VO_000042,PlayerObj.SetTarget,373
Manager.SoundCtrl,Initialize,0,VO_000001,PlayerObj.SetTarget,373
Manager.SoundCtrl,Initialize,4,VO_000005,PlayerObj.SetAisac,386
Manager.SoundCtrl,Initialize,5,VO_000006,PlayerObj.SetAisac,398
Manager.SoundCtrl,Initialize,2,VO_000003,PlayerObj.SetAisac,413
